   4    0    1            e+   301      -147.962      -337.054      -453.051      -147.961      -337.058      -453.052        1.905            0    0.0176816  3.81461e-11           eIoni             eIoni         UserLimit
   4    0    1            e+   301      -147.961      -337.058      -453.052      -147.961      -337.058      -453.052        1.905            0            0  3.81461e-11           eIoni           annihil         UserLimit
   4    1    3         gamma   301      -147.961      -337.058      -453.052       -127.44      -364.137          -500     0.510999     0.510999            0  2.31453e-10       UserLimit    Transportation           annihil
   4    1    2         gamma   301      -147.961      -337.058      -453.052      -215.516      -247.916      -298.502     0.510999     0.227109            0  6.74509e-10       UserLimit             compt           annihil
   4    1    2         gamma   301      -215.516      -247.916      -298.502      -322.099      -278.456      -367.832     0.510999     0.227109            0  1.11069e-09           compt              Rayl           annihil
   4    1    2         gamma   301      -322.099      -278.456      -367.832      -337.477      -283.679      -376.699     0.510999     0.206177            0  1.17241e-09            Rayl             compt           annihil
   4    1    2         gamma   301      -337.477      -283.679      -376.699      -345.462      -288.259      -375.176     0.510999     0.174629            0  1.20354e-09           compt             compt           annihil
   4    1    2         gamma   301      -345.462      -288.259      -375.176      -363.247      -302.357      -325.236     0.510999     0.173766            0  1.38651e-09           compt             compt           annihil
   4    1    2         gamma   301      -363.247      -302.357      -325.236      -426.991      -332.502      -212.649     0.510999     0.156948            0  1.82964e-09           compt             compt           annihil
   4    1    2         gamma   301      -426.991      -332.502      -212.649      -423.539      -344.114      -199.141     0.510999    0.0987941            0  1.89016e-09           compt             compt           annihil
   4    1    2         gamma   301      -423.539      -344.114      -199.141      -426.655      -340.709      -210.413     0.510999    0.0924641            0  1.93079e-09           compt             compt           annihil
   4    1    2         gamma   301      -426.655      -340.709      -210.413      -425.078      -338.964      -212.531     0.510999    0.0706986            0  1.94135e-09           compt             compt           annihil
   4    1    2         gamma   301      -425.078      -338.964      -212.531      -423.381       -347.21      -208.081     0.510999            0   0.00010182  1.97311e-09           compt              phot           annihil
   4    2   16            e-   301      -423.381       -347.21      -208.081      -423.381       -347.21      -208.081    1.412e-05            0    1.412e-05  1.97311e-09       UserLimit             eIoni              phot
   4    2   15            e-   301      -423.381       -347.21      -208.081      -423.381       -347.21      -208.081    8.544e-05            0    8.544e-05  1.97311e-09       UserLimit             eIoni              phot
   4    2   14            e-   301      -423.381       -347.21      -208.081      -423.381       -347.21      -208.081   0.00010992            0   0.00010992  1.97311e-09       UserLimit             eIoni              phot
   4    2   13         gamma   301      -423.381       -347.21      -208.081      -421.458      -409.918      -223.183    0.0499917    0.0468776            0  2.18836e-09       UserLimit             compt              phot
   4    2   13         gamma   301      -421.458      -409.918      -223.183      -424.716      -411.283      -235.497    0.0499917    0.0399551            0  2.23109e-09           compt             compt              phot
   4    2   13         gamma   301      -424.716      -411.283      -235.497        -385.6      -460.139       -114.46    0.0499917    0.0396782            0  2.68561e-09           compt             compt              phot
   4    2   13         gamma   301        -385.6      -460.139       -114.46      -321.905          -500      -48.8772    0.0499917    0.0396782            0  3.01829e-09           compt    Transportation              phot
